"days","Cat_1","Cat_2","StartTime","total_StartTime","average_duration","std_duration","proportion_StartTime","Activity","Var_1","Var_2"
"Thursday","(14,25]","HS_>3",11,258557.152278481,15.9393661265285,1.95305451882505,0.227034060669273,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>3",12,268738.668092269,30,0,0.235974253808789,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>3",15,209981.186154063,20,0,0.184380439437084,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>3",18,48575.9661244176,30,0,0.0426536212321884,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_1",12,78854.5054575522,5,0,0.5,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_1",18,78854.5054575522,60,0,0.5,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",6,146520.58246636,8.74626054539214,6.49533344292895,0.198144015596372,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",11,70484.7344216923,15,1.77635687401839e-15,0.0953185421561127,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",12,183030.344514912,48.318828681363,11.2177611850486,0.247517221319391,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",13,66455.1350811209,15,0,0.0898691985816792,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",17,19459.2152880247,30,0,0.0263152588709424,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",18,70484.7344216923,30,3.55271374803679e-15,0.0953185421561127,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",19,76035.8480446676,60,0,0.102825473440259,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",20,87535.2811822198,60,7.10542746910122e-15,0.118376489008189,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",21,19459.2152880247,1,0,0.0263152588709424,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_3",7,95762.136721717,20,0,0.327263649376595,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_3",12,101090.371978184,29.5125339122266,14.9920773384298,0.345472701246811,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_3",19,95762.136721717,20,0,0.327263649376595,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",5,34810.3929830852,30,0,0.0285646600534799,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",6,122668.254472505,11.3428955543154,2.21610230173725,0.10065893223508,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",7,62836.4588957143,10.628904579307,4.96029032475432,0.0515622471769482,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",8,24648.3998431786,15,1.77635693839454e-15,0.020225946967182,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",9,34810.3929830852,15,0,0.0285646600534799,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",10,24648.3998431786,60,7.10542775357816e-15,0.020225946967182,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",11,142521.026291396,27.3274664760132,20.253942406883,0.116949689952221,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",12,60412.5464905137,17.2732377104378,2.48969458888276,0.0495732367717049,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",13,105171.239468357,23.7037315973647,4.43252940798185,0.0863012579110073,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",14,164263.715456887,33.9829443235749,12.0127729393772,0.13479127321049,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",15,59458.7928262637,33.6545663007995,22.1689571782876,0.0487906070206619,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",17,35370.0431225522,30,0,0.0290238969253683,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",18,34810.3929830852,40,0,0.0285646600534799,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",19,153438.394720027,30,0,0.12590824775977,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",21,27466.4157731621,20,0,0.0225383502515799,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",22,131317.584739536,20,0,0.107756386690365,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",7,16528.9886933214,30,0,0.126577225589912,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",8,30133.6153139615,32.5,27.5000012535744,0.230759999550129,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",10,16528.9886933214,10,0,0.126577225589912,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",12,16528.9886933214,15,0,0.126577225589912,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",13,19267.8455731044,30,0,0.147551098315159,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",18,31595.7963503022,11.3380280221314,3.49625029728152,0.241957225364976,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",5,139632.991684008,10,0,0.111398311051055,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",7,91955.4185976264,44.6825815389367,19.4441107131826,0.0733614470350244,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",9,56742.4279370742,30,0,0.0452687474564094,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",11,127955.239820069,52.4561434582083,28.6238433200735,0.102081875022383,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",12,168097.341787376,21.266970683341,12.6303599755247,0.134106988194183,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",13,108798.954015209,46.3420770785352,13.9426194160086,0.0867991122674181,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",14,110322.890898371,25.2151262340779,14.9984574641925,0.0880148994025734,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",16,33428.1215127802,30,0,0.026668742345364,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",17,137457.646515492,31.5716858254344,11.1985587407294,0.109662834536492,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",18,137041.314364203,42.4216032662109,14.7767342352924,0.109330687398982,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",19,142024.64307308,41.0846328390951,19.4488206660657,0.113306355290116,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",5,106530.034069261,60,0,0.155518472361812,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",6,137668.616553874,20,0,0.200976308002518,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",11,182704.56470194,30,0,0.266722291457281,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",12,37695.7257923242,30,0,0.0550303183605533,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",18,220400.290494264,34.9554549723815,13.8751692914337,0.321752609817835,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",5,109565.224922962,6.53821757076337,2.30759066827954,0.280032396978813,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",12,33707.030824228,15,1.77635691179021e-15,0.0861501506831586,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",15,75858.1940987335,30,3.5527137431324e-15,0.193882246295654,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",17,62563.4299098187,15,1.77635687840148e-15,0.159902809063561,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",19,75858.1940987335,60,7.10542748626479e-15,0.193882246295654,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",20,33707.030824228,20,0,0.0861501506831586,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",6,32216.9002001071,60,7.10542766055389e-15,0.112213607882411,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",7,30276.8804680577,15,1.77635691999147e-15,0.105456390020227,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",8,26835.5776601703,15,0,0.0934701032735085,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",9,26127.7362439093,30,3.55271386557909e-15,0.0910046445039222,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",11,32216.9002001071,90,0,0.112213607882411,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",13,26835.5776601703,30,0,0.0934701032735085,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",14,53671.1553203407,15,0,0.186940206547017,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",15,42525.1679344203,52.7754541932165,41.3724947209087,0.148117990560459,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",17,16397.431690511,5,0,0.0571133460565363,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",2,75207.2204360247,15,1.77635687184462e-15,0.0862608565387482,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",3,75207.2204360247,20,0,0.0862608565387482,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",4,75207.2204360247,60,7.10542748737847e-15,0.0862608565387482,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",8,41753.8001074643,30,0,0.0478905953462455,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",9,122894.936950522,33.6216330623458,22.163219100068,0.140957509985963,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",11,75207.2204360247,30,3.55271374368924e-15,0.0862608565387482,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",13,73914.9996552747,30,0,0.0847787106658066,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",15,39878.083600206,15,0,0.0457391940366119,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",17,199977.873893805,49.9892007796257,15.6400607248618,0.229369767834345,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",19,50855.6538025055,25,0,0.0583302006297901,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",20,41753.8001074643,20,0,0.0478905953462455,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_3",8,45290.3625090192,60,0,0.333333333333333,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_3",14,45290.3625090192,30,0,0.333333333333333,"Essential personal care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_3",18,45290.3625090192,60,0,0.333333333333333,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_1",14,44797.8958096813,30,0,0.5,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_1",18,44797.8958096813,30,0,0.5,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_3",10,49670.5282208654,30,0,0.333333333333333,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_3",12,49670.5282208654,15,0,0.333333333333333,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_3",18,49670.5282208654,15,0,0.333333333333333,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",10,158533.48096189,30,0,0.174072495370526,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",12,82021.4048226648,45,0,0.0900609166256154,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",13,189067.854548574,20,0,0.207599764011576,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",15,158533.48096189,30,0,0.174072495370526,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",18,82021.4048226648,45,0,0.0900609166256154,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",20,158533.48096189,60,0,0.174072495370526,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",21,82021.4048226648,5,0,0.0900609166256154,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_1",12,30976.6622083929,60,7.10542767268347e-15,0.5,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_1",18,30976.6622083929,45,0,0.5,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",1,33792.8112745192,30,0,0.0685148060285628,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",7,46773.4938142555,60,0,0.0948330942320362,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",11,46773.4938142555,5,0,0.0948330942320362,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",12,176337.532926016,31.1144753050084,3.93383713576782,0.357523727926457,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",16,46773.4938142555,30,0,0.0948330942320362,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",17,33792.8112745192,15,0,0.0685148060285628,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",18,108975.467583934,141.612381458082,17.8873530661584,0.220947377320309,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",3,86312.8484582308,10,0,0.134424665158715,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",10,124646.938414538,44.5207167814329,23.3913496654142,0.194126636517411,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",12,154056.596930569,27.487107649369,21.7483386074687,0.239929591338937,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",14,17892.9685550989,40,0,0.0278667237807424,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",16,20441.1214012088,15,1.77635695876997e-15,0.0318352475779533,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",19,104205.81701333,125.253584273773,43.3695391268008,0.162291388939458,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",20,36806.518426783,30,0,0.0573229131416364,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",21,26996.751537228,20,0,0.0420450645597811,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",22,70731.2962967363,15,0,0.110157768985366,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",4,50773.1320212115,20,0,0.0643036586389885,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",6,35981.611744956,5,0,0.045570347678407,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",7,96664.1731363269,19.2772883134333,12.3730049140003,0.122424198479259,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",8,110980.376267626,45.0567879645793,19.3501654967096,0.140555525078865,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",11,143330.540564827,30.536141872108,6.67525373354236,0.181526681260708,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",12,99905.4737356648,32.7373387099046,21.0938108642582,0.126529272934763,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",17,69520.2939091786,15,1.77635687449864e-15,0.088046749728781,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",18,134534.374142006,44.6455593550807,27.0982628045016,0.170386425372052,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",20,47893.9003546978,90,0,0.0606571408281763,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",6,25538.3528886181,30,0,0.0563123930079906,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",7,14845.7637997473,15,1.77635700376033e-15,0.0327350980402402,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",8,36641.8568962033,15,0,0.0807957605989992,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",11,25999.7354451374,60,0,0.0573297474146376,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",12,51487.6206959505,22.8833656710252,4.52988523169129,0.113530858639239,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",16,13893.2409226016,20,0,0.0306347729785237,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",17,144898.283291956,13.2712318142057,3.80364460397343,0.319502557996069,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",18,51487.6206959505,30,0,0.113530858639239,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",19,36641.8568962033,30,0,0.0807957605989992,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",21,25999.7354451374,60,0,0.0573297474146376,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",22,26078.0557446511,20,0,0.0575024446714245,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",6,70815.227241272,20,0,0.188517975932672,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",12,56753.9743565907,45,0,0.151085363821351,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",13,70815.227241272,30,0,0.188517975932672,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",15,49688.1453189835,5,0,0.132275344559284,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",17,70815.227241272,20,0,0.188517975932672,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",18,56753.9743565907,60,7.10542752957491e-15,0.151085363821351,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",6,77604.5124497308,40,0,0.196653643787853,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",12,158510.417354297,17.5520690139793,2.49945772639972,0.401673178106074,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",18,77604.5124497308,60,0,0.196653643787853,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",19,80905.9049045659,45,0,0.205019534318221,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",7,22297.3557231648,20,0,0.055436420272197,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",10,22297.3557231648,3,0,0.055436420272197,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",11,80037.7022153764,12,0,0.198992371683918,"Essential personal care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",12,22297.3557231648,60,0,0.055436420272197,"Essential personal care","CohAge","HH_SIZE2"
